count,site,yr,vegPeriod
1,site380,2009,155.61375
1,site380,2011,155.61375
1,site380,2001,155.61375
1,site380,2002,155.61375
1,site380,2006,155.61375
2,site381,2010,159.98
1,site381,2014,159.98
0,site381,2005,159.98
1,site381,2003,159.98
1,site381,2008,159.98
0,site381,2017,159.98
3,site381,2012,159.98
0,site381,2015,159.98
2,site382,2003,164.67
4,site382,2009,164.67
4,site382,2005,164.67
1,site382,2017,164.67
0,site382,2015,164.67
1,site382,2014,164.67
0,site382,2012,164.67
3,site382,2008,164.67
2,site383,2001,159.4125
3,site383,2014,159.4125
2,site383,2009,159.4125
0,site383,2015,159.4125
1,site383,2006,159.4125
1,site383,2008,159.4125
3,site383,2012,159.4125
3,site383,2004,159.4125
5,site383,1996,159.4125
1,site383,1999,159.4125
0,site383,2010,159.4125
5,site383,2003,159.4125
1,site384,2007,166.8
0,site384,2012,166.8
0,site384,2005,166.8
1,site384,2004,166.8
0,site384,2017,166.8
0,site384,2006,166.8
0,site384,2015,166.8
2,site384,2013,166.8
1,site384,2011,166.8
4,site385,2008,164.4375
3,site385,2010,164.4375
1,site385,2013,164.4375
1,site385,2011,164.4375
0,site385,2017,164.4375
0,site385,2016,164.4375
0,site385,2001,164.4375
0,site385,2014,164.4375
3,site385,2004,164.4375
0,site385,2015,164.4375
2,site385,2007,164.4375
2,site385,2012,164.4375
2,site385,2009,164.4375
1,site386,2013,173.54
0,site386,2003,173.54
0,site386,2011,173.54
1,site386,2004,173.54
1,site386,2008,173.54
1,site386,2017,173.54
0,site387,2016,180.95875
1,site387,2003,180.95875
0,site387,2005,180.95875
0,site387,2004,180.95875
1,site387,2009,180.95875
1,site387,2010,180.95875
1,site388,2004,171.38
0,site388,2008,171.38
0,site388,2006,171.38
1,site388,2009,171.38
1,site388,2011,171.38
1,site388,2013,171.38
0,site388,2017,171.38
1,site388,2015,171.38
0,site389,2013,175.835
1,site389,2006,175.835
2,site389,2004,175.835
1,site389,2016,175.835
1,site389,2009,175.835
1,site389,2003,175.835
2,site389,2012,175.835
1,site389,2007,175.835
1,site389,2005,175.835
2,site389,2002,175.835
1,site389,2011,175.835
10,site390,2013,136
9,site390,2012,136
4,site390,2004,136
3,site390,2017,136
11,site390,2014,136
6,site390,2009,136
5,site390,2011,136
6,site390,2010,136
6,site390,2005,136
11,site390,2008,136
5,site390,2015,136
7,site390,2016,136
2,site391,2011,115.63
1,site391,2004,115.63
2,site391,2007,115.63
1,site391,2005,115.63
2,site391,2006,115.63
2,site391,2010,115.63
1,site391,2012,115.63
7,site391,2008,115.63
6,site391,2009,115.63
2,site391,2017,115.63
4,site391,1998,115.63
3,site391,2016,115.63
1,site391,1999,115.63
0,site391,2013,115.63
1,site391,2014,115.63
1,site391,2015,115.63
10,site392,2004,149.27875
2,site392,2007,149.27875
3,site392,2015,149.27875
2,site392,2008,149.27875
1,site392,2014,149.27875
1,site392,2013,149.27875
0,site392,2011,149.27875
2,site392,2003,149.27875
4,site392,2009,149.27875
2,site392,2012,149.27875
7,site392,2005,149.27875
5,site392,2010,149.27875
3,site392,2006,149.27875
0,site393,2011,152.57
0,site393,2017,152.57
2,site393,2015,152.57
1,site393,2001,152.57
0,site393,2000,152.57
3,site393,2008,152.57
1,site393,2010,152.57
5,site393,1999,152.57
2,site393,2009,152.57
0,site393,2002,152.57
2,site393,2014,152.57
2,site393,2016,152.57
2,site393,2005,152.57
1,site393,1998,152.57
2,site393,2013,152.57
3,site394,1999,156.31
4,site394,2000,156.31
2,site394,2007,156.31
1,site394,2009,156.31
1,site394,2015,156.31
5,site394,2006,156.31
2,site394,1998,156.31
2,site394,2016,156.31
0,site394,2005,156.31
2,site394,2008,156.31
4,site394,2001,156.31
3,site394,2010,156.31
1,site394,2013,156.31
1,site394,2017,156.31
0,site394,2014,156.31
3,site394,2002,156.31
6,site395,2009,134.55375
6,site395,2013,134.55375
2,site395,2007,134.55375
3,site395,2016,134.55375
5,site395,2012,134.55375
3,site395,1998,134.55375
1,site395,2014,134.55375
4,site395,2015,134.55375
2,site395,2003,134.55375
4,site395,2011,134.55375
5,site395,2010,134.55375
6,site395,2008,134.55375
5,site395,2017,134.55375
3,site396,2012,156.6975
0,site396,2005,156.6975
2,site396,2003,156.6975
5,site396,2010,156.6975
0,site396,2015,156.6975
0,site396,2017,156.6975
1,site396,2009,156.6975
0,site396,2008,156.6975
0,site396,2014,156.6975
1,site396,2013,156.6975
0,site397,2011,170.59
0,site397,2016,170.59
0,site397,2014,170.59
1,site397,2015,170.59
0,site397,2007,170.59
0,site397,1998,170.59
0,site397,2017,170.59
0,site397,2003,170.59
0,site397,2010,170.59
0,site398,2016,170.2475
0,site398,1999,170.2475
0,site398,2014,170.2475
4,site398,2007,170.2475
0,site398,2017,170.2475
0,site398,2005,170.2475
2,site398,2015,170.2475
3,site398,2006,170.2475
2,site398,2009,170.2475
0,site398,1998,170.2475
2,site398,2008,170.2475
1,site398,2012,170.2475
1,site399,2014,166.12625
0,site399,2010,166.12625
0,site399,2008,166.12625
0,site399,2004,166.12625
1,site399,2005,166.12625
0,site399,2013,166.12625
1,site399,2003,166.12625
1,site399,2015,166.12625
0,site399,2017,166.12625
1,site399,2002,166.12625
0,site399,2001,166.12625
1,site399,2011,166.12625
0,site400,2014,164.66125
1,site400,2009,164.66125
1,site400,2005,164.66125
1,site400,2004,164.66125
0,site400,2016,164.66125
0,site400,2012,164.66125
1,site400,2003,164.66125
0,site400,2013,164.66125
3,site400,2006,164.66125
4,site400,2007,164.66125
3,site400,2008,164.66125
1,site400,2002,164.66125
0,site400,2001,164.66125
1,site401,2011,164.91125
0,site401,2013,164.91125
0,site401,2015,164.91125
1,site401,1999,164.91125
0,site401,2017,164.91125
0,site401,2016,164.91125
0,site401,2007,164.91125
3,site401,2009,164.91125
0,site401,2008,164.91125
0,site402,2013,166.66
0,site402,2015,166.66
2,site402,2009,166.66
2,site402,2008,166.66
2,site402,2003,166.66
1,site402,2005,166.66
1,site402,2011,166.66
2,site403,2017,156
1,site403,2001,156
4,site403,2007,156
2,site403,2008,156
2,site403,2011,156
0,site403,2013,156
1,site403,2006,156
0,site403,2016,156
2,site403,2015,156
0,site404,2016,161.6275
1,site404,2007,161.6275
1,site404,2005,161.6275
0,site404,2001,161.6275
0,site404,2008,161.6275
0,site404,2014,161.6275
0,site404,2012,161.6275
0,site405,2008,161.75
0,site405,2013,161.75
2,site405,2009,161.75
2,site405,2003,161.75
1,site405,2016,161.75
1,site405,2005,161.75
1,site405,1998,161.75
1,site405,2012,161.75
3,site406,2008,158.72125
1,site406,2001,158.72125
1,site406,2007,158.72125
3,site406,2013,158.72125
1,site406,2017,158.72125
1,site406,2006,158.72125
1,site406,2015,158.72125
2,site406,2011,158.72125
2,site406,2003,158.72125
1,site406,2014,158.72125
3,site407,2005,154.0225
5,site407,2011,154.0225
2,site407,2009,154.0225
2,site407,2008,154.0225
5,site407,2002,154.0225
1,site407,2016,154.0225
3,site407,2014,154.0225
0,site408,2003,167.04125
1,site408,2015,167.04125
1,site408,2012,167.04125
0,site408,2007,167.04125
1,site408,2010,167.04125
0,site408,2014,167.04125
1,site408,2017,167.04125
0,site408,2002,167.04125
3,site409,2006,169.86125
1,site409,2007,169.86125
0,site409,2012,169.86125
1,site409,2009,169.86125
0,site409,2005,169.86125
0,site409,2008,169.86125
1,site409,2002,169.86125
0,site409,2001,169.86125
0,site409,2000,169.86125
1,site409,1999,169.86125
2,site409,2011,169.86125
1,site409,2003,169.86125
0,site409,2013,169.86125
0,site409,2004,169.86125
0,site409,2010,169.86125
2,site410,2013,161.38
3,site410,2011,161.38
2,site410,2002,161.38
0,site410,2003,161.38
2,site410,2006,161.38
1,site410,2008,161.38
0,site410,2015,161.38
0,site410,2017,161.38
4,site411,2004,160.05875
3,site411,2014,160.05875
2,site411,2000,160.05875
4,site411,2012,160.05875
1,site411,2007,160.05875
1,site411,2016,160.05875
1,site411,2009,160.05875
0,site411,1999,160.05875
3,site411,2008,160.05875
0,site412,2017,154.68125
3,site412,2013,154.68125
2,site412,2009,154.68125
7,site412,2004,154.68125
2,site412,2003,154.68125
2,site412,2002,154.68125
3,site412,2010,154.68125
2,site412,2008,154.68125
5,site412,2016,154.68125
3,site412,2015,154.68125
1,site413,1998,161.49
1,site413,2008,161.49
2,site413,2002,161.49
2,site413,2012,161.49
2,site413,2004,161.49
2,site413,2009,161.49
1,site413,2006,161.49
0,site413,2005,161.49
2,site413,2016,161.49
1,site414,2017,175.845
2,site414,2012,175.845
0,site414,2014,175.845
0,site414,2008,175.845
0,site414,2004,175.845
0,site414,2006,175.845
1,site415,2008,161.15875
1,site415,2015,161.15875
2,site415,2011,161.15875
2,site415,2017,161.15875
1,site415,2003,161.15875
2,site415,2016,161.15875
3,site415,2006,161.15875
3,site415,2013,161.15875
1,site416,2012,164.4225
2,site416,2004,164.4225
2,site416,2003,164.4225
4,site416,2009,164.4225
3,site416,2007,164.4225
3,site416,2014,164.4225
1,site416,2002,164.4225
0,site416,2015,164.4225
4,site416,2005,164.4225
1,site416,2017,164.4225
0,site416,2016,164.4225
1,site417,2012,180.365
0,site417,1998,180.365
1,site417,2011,180.365
1,site417,2013,180.365
1,site417,2006,180.365
0,site417,2008,180.365
0,site417,2017,180.365
1,site417,2005,180.365
1,site417,2014,180.365
3,site418,2005,169.29125
0,site418,2017,169.29125
2,site418,2015,169.29125
1,site418,2003,169.29125
2,site418,2012,169.29125
2,site418,2002,169.29125
5,site418,2009,169.29125
1,site418,2014,169.29125
0,site419,2013,152.34375
0,site419,2005,152.34375
4,site419,2008,152.34375
2,site419,2007,152.34375
0,site419,1998,152.34375
5,site420,2005,156.5175
2,site420,2009,156.5175
4,site420,2014,156.5175
0,site420,2006,156.5175
0,site420,2012,156.5175
2,site420,2002,156.5175
3,site420,2008,156.5175
4,site420,2003,156.5175
3,site420,2001,156.5175
0,site421,2003,132.88
1,site421,2008,132.88
1,site421,2011,132.88
0,site421,2014,132.88
2,site421,2010,132.88
2,site421,2002,132.88
2,site421,2007,132.88
0,site421,2006,132.88
1,site421,2013,132.88
2,site421,2016,132.88
0,site421,2015,132.88
1,site421,2017,132.88
3,site422,2001,147.9425
2,site422,2014,147.9425
1,site422,2012,147.9425
1,site422,2017,147.9425
2,site422,2003,147.9425
0,site422,2009,147.9425
1,site422,2005,147.9425
1,site422,2000,147.9425
0,site422,2015,147.9425
0,site423,2014,160.64875
3,site423,2007,160.64875
2,site423,2008,160.64875
3,site423,2009,160.64875
0,site423,2005,160.64875
1,site423,2016,160.64875
1,site423,2015,160.64875
2,site423,2012,160.64875
4,site423,2002,160.64875
0,site424,2005,144.76
4,site424,2012,144.76
21,site424,2003,144.76
2,site424,2011,144.76
4,site424,2017,144.76
1,site424,2008,144.76
0,site424,2014,144.76
3,site424,2009,144.76
2,site424,2013,144.76
3,site424,2016,144.76
2,site424,2010,144.76
3,site425,2007,150.60625
2,site425,2008,150.60625
1,site425,2005,150.60625
2,site425,2002,150.60625
2,site425,2006,150.60625
4,site425,2017,150.60625
2,site425,2014,150.60625
1,site425,2012,150.60625
3,site426,2004,160.8075
1,site426,2015,160.8075
1,site426,1999,160.8075
0,site426,2017,160.8075
1,site426,2012,160.8075
0,site426,1998,160.8075
0,site426,2009,160.8075
0,site426,1997,160.8075
0,site426,1996,160.8075
0,site426,2014,160.8075
1,site427,2007,161.07625
1,site427,2013,161.07625
3,site427,2003,161.07625
7,site427,2011,161.07625
8,site427,2009,161.07625
1,site427,2017,161.07625
2,site428,2011,152.575
4,site428,2013,152.575
2,site428,2017,152.575
2,site428,2010,152.575
4,site428,2002,152.575
2,site428,2009,152.575
2,site429,2012,160.06
4,site429,1998,160.06
5,site429,1999,160.06
3,site429,2001,160.06
0,site429,2014,160.06
5,site429,2009,160.06
3,site429,2002,160.06
4,site429,1997,160.06
0,site429,2010,160.06
1,site429,2004,160.06
0,site429,2005,160.06
2,site429,2003,160.06
5,site429,2000,160.06
9,site429,2008,160.06
3,site429,1996,160.06
3,site429,2006,160.06
3,site429,2007,160.06
6,site429,2011,160.06
0,site430,2010,163.7325
1,site430,2017,163.7325
1,site430,2015,163.7325
1,site430,2013,163.7325
2,site430,2008,163.7325
1,site430,2006,163.7325
2,site430,1998,163.7325
1,site431,2003,166.51125
4,site431,2005,166.51125
2,site431,2015,166.51125
1,site431,2008,166.51125
4,site431,2017,166.51125
1,site431,2010,166.51125
2,site431,2012,166.51125
0,site432,2017,163.18
0,site432,2014,163.18
1,site432,2012,163.18
9,site432,2003,163.18
0,site432,2009,163.18
2,site432,2015,163.18
0,site432,2010,163.18
1,site432,2008,163.18
3,site433,2009,153.67
0,site433,2013,153.67
3,site433,2016,153.67
1,site433,2015,153.67
1,site433,2005,153.67
1,site433,1999,153.67
3,site434,2007,163.78125
3,site434,2016,163.78125
4,site434,2008,163.78125
3,site434,2010,163.78125
4,site434,2011,163.78125
2,site434,2009,163.78125
5,site434,2012,163.78125
1,site434,1998,163.78125
6,site434,2006,163.78125
4,site434,2005,163.78125
4,site434,2014,163.78125
3,site435,2011,160.14625
12,site435,2004,160.14625
3,site435,2003,160.14625
3,site435,2017,160.14625
4,site435,2008,160.14625
3,site435,2015,160.14625
6,site435,2013,160.14625
3,site435,2009,160.14625
3,site436,2015,157.2925
2,site436,2017,157.2925
3,site436,1999,157.2925
7,site436,2002,157.2925
2,site436,2008,157.2925
0,site436,2010,157.2925
4,site436,2013,157.2925
4,site436,2009,157.2925
2,site436,2007,157.2925
1,site437,2007,151.28
4,site437,2014,151.28
1,site437,2011,151.28
0,site437,2005,151.28
3,site437,2016,151.28
3,site438,2012,156.715
3,site438,2010,156.715
0,site438,2016,156.715
3,site438,1998,156.715
2,site438,2014,156.715
1,site438,2017,156.715
2,site438,2007,156.715
0,site438,2004,156.715
3,site438,2008,156.715
0,site439,2004,164.44375
0,site439,2007,164.44375
0,site439,2014,164.44375
1,site439,2016,164.44375
1,site439,2010,164.44375
2,site439,2012,164.44375
0,site439,2006,164.44375
5,site440,2017,156.64
0,site440,2005,156.64
2,site440,2011,156.64
5,site440,2007,156.64
4,site440,2013,156.64
5,site440,2004,156.64
3,site440,2008,156.64
4,site440,2009,156.64
4,site440,2015,156.64
2,site441,2006,158.0425
6,site441,2017,158.0425
6,site441,2004,158.0425
3,site441,2013,158.0425
3,site441,2015,158.0425
7,site441,2007,158.0425
4,site441,2014,158.0425
2,site441,2001,158.0425
0,site441,2008,158.0425
3,site441,2010,158.0425
8,site441,2003,158.0425
3,site441,2012,158.0425
5,site441,2009,158.0425
3,site441,2016,158.0425
1,site441,2011,158.0425
4,site441,2005,158.0425
4,site442,2000,160.5875
3,site442,2005,160.5875
2,site442,2007,160.5875
0,site442,2017,160.5875
2,site442,2003,160.5875
3,site442,2014,160.5875
1,site442,2008,160.5875
4,site442,2010,160.5875
1,site442,2002,160.5875
4,site442,2012,160.5875
3,site443,2003,172.5725
2,site443,2014,172.5725
4,site443,2002,172.5725
3,site443,2004,172.5725
2,site443,2008,172.5725
3,site443,1998,172.5725
3,site443,1999,172.5725
1,site443,2017,172.5725
9,site443,2009,172.5725
3,site443,2013,172.5725
2,site443,2007,172.5725
6,site443,2010,172.5725
3,site443,2015,172.5725
6,site443,2016,172.5725
4,site443,2005,172.5725
4,site443,2012,172.5725
5,site443,2011,172.5725
0,site443,2000,172.5725
3,site443,2001,172.5725
3,site444,2003,156.23625
1,site444,2015,156.23625
2,site444,2005,156.23625
2,site444,2013,156.23625
4,site444,2011,156.23625
4,site444,2009,156.23625
4,site444,2008,156.23625
1,site444,2016,156.23625
5,site444,2007,156.23625
4,site445,2011,166.26
0,site445,2015,166.26
3,site445,2007,166.26
8,site445,2002,166.26
0,site445,2000,166.26
6,site445,2008,166.26
0,site445,2017,166.26
3,site445,1996,166.26
1,site445,2004,166.26
6,site445,2006,166.26
4,site445,1999,166.26
2,site445,2001,166.26
5,site445,2005,166.26
0,site445,1998,166.26
2,site445,1997,166.26
6,site445,2013,166.26
0,site446,1997,171.92
0,site446,2001,171.92
3,site446,2009,171.92
1,site446,2003,171.92
0,site446,2000,171.92
2,site446,2007,171.92
4,site446,2008,171.92
1,site446,1998,171.92
2,site446,2010,171.92
2,site446,2012,171.92
3,site446,2016,171.92
2,site446,2004,171.92
0,site446,2006,171.92
1,site446,1999,171.92
1,site446,2015,171.92
0,site447,2013,176.855
1,site447,2016,176.855
2,site447,2002,176.855
2,site447,2003,176.855
2,site447,2000,176.855
2,site447,2011,176.855
0,site447,2006,176.855
2,site447,2007,176.855
1,site447,2008,176.855
1,site447,2009,176.855
2,site447,2010,176.855
0,site447,2004,176.855
1,site448,2007,127.34875
4,site448,2009,127.34875
2,site448,2010,127.34875
1,site448,2017,127.34875
1,site448,2014,127.34875
4,site448,2016,127.34875
2,site448,2013,127.34875
5,site448,2011,127.34875
2,site448,2012,127.34875
3,site448,2003,127.34875
1,site448,2006,127.34875
2,site449,2009,143.7325
1,site449,2011,143.7325
3,site449,2007,143.7325
2,site449,2017,143.7325
4,site449,2002,143.7325
1,site449,2010,143.7325
2,site449,2016,143.7325
0,site449,2014,143.7325
0,site449,2008,143.7325
2,site450,1999,145.63375
0,site450,2017,145.63375
1,site450,2012,145.63375
2,site450,2009,145.63375
2,site450,2003,145.63375
2,site450,1998,145.63375
4,site450,2001,145.63375
3,site450,2000,145.63375
2,site450,2002,145.63375
1,site450,1996,145.63375
3,site450,2008,145.63375
1,site450,2014,145.63375
3,site450,2005,145.63375
3,site450,1997,145.63375
3,site451,2016,153.03
0,site451,2013,153.03
1,site451,2002,153.03
2,site451,2003,153.03
0,site451,2001,153.03
1,site451,1999,153.03
3,site451,2007,153.03
2,site451,2000,153.03
2,site451,2010,153.03
3,site452,2017,158.21375
3,site452,2012,158.21375
1,site452,2016,158.21375
4,site452,2006,158.21375
1,site452,2008,158.21375
2,site452,2009,158.21375
1,site452,2004,158.21375
1,site452,2013,158.21375
6,site453,2001,144.77
3,site453,2016,144.77
2,site453,2003,144.77
3,site453,2012,144.77
2,site453,2017,144.77
3,site453,2009,144.77
3,site453,2008,144.77
11,site453,2007,144.77
0,site454,2017,159.56
3,site454,2016,159.56
3,site454,2012,159.56
4,site454,2003,159.56
1,site454,2002,159.56
4,site454,2005,159.56
1,site454,2011,159.56
2,site454,2008,159.56
4,site454,2009,159.56
1,site454,2007,159.56
1,site454,2010,159.56
2,site454,2014,159.56
1,site454,2013,159.56
7,site455,2012,155.11625
0,site455,2015,155.11625
3,site455,2005,155.11625
1,site455,2008,155.11625
12,site455,2011,155.11625
6,site455,2002,155.11625
18,site455,2004,155.11625
5,site455,2010,155.11625
0,site455,2017,155.11625
8,site456,2006,152.65125
3,site456,2008,152.65125
2,site456,2000,152.65125
1,site456,2010,152.65125
0,site456,2012,152.65125
0,site456,2016,152.65125
1,site456,2004,152.65125
0,site456,2014,152.65125
4,site457,2012,150.59875
6,site457,2007,150.59875
4,site457,2014,150.59875
3,site457,2010,150.59875
2,site457,2000,150.59875
5,site457,2008,150.59875
7,site457,2004,150.59875
0,site457,2016,150.59875
5,site457,2009,150.59875
5,site457,2015,150.59875
4,site458,2007,148.05875
6,site458,1998,148.05875
3,site458,2006,148.05875
2,site458,2017,148.05875
3,site458,2010,148.05875
2,site458,2016,148.05875
2,site458,1996,148.05875
3,site458,2015,148.05875
2,site458,2003,148.05875
5,site458,2004,148.05875
4,site458,2013,148.05875
3,site458,2008,148.05875
3,site458,2014,148.05875
4,site458,2012,148.05875
3,site458,2011,148.05875
2,site459,2014,147.16
3,site459,2008,147.16
1,site459,2011,147.16
1,site459,2006,147.16
4,site459,2005,147.16
1,site459,2004,147.16
2,site459,2016,147.16
4,site459,2009,147.16
4,site459,2003,147.16
6,site460,2008,148.8075
3,site460,2011,148.8075
2,site460,2013,148.8075
